VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00172	1	11.2.2020	5	5	1	3151
00172	1	11.2.2020	3	3	1	5784
00172	1	11.2.2020	2	2	1	3552
00172	1	11.2.2020	4	4	1	2656
00172	1	11.2.2020	5	5	1	4360
00172	1	11.2.2020	2	2	1	2695
00172	1	11.2.2020	2	2	1	1657
00172	1	11.2.2020	3	3	1	2358
00172	1	11.2.2020	4	4	1	1792
00172	1	11.2.2020	1	1	1	3094
00172	1	11.2.2020	5	5	1	3591
00172	1	11.2.2020	5	4	0	5432
00172	1	11.2.2020	1	1	1	2008
00172	1	11.2.2020	1	1	1	1689
00172	1	11.2.2020	3	3	1	2230
00172	1	11.2.2020	3	3	1	1711
00172	1	11.2.2020	5	5	1	2623
00172	1	11.2.2020	5	1	0	5921
00172	1	11.2.2020	4	4	1	6079
00172	1	11.2.2020	5	5	1	5960
00172	1	11.2.2020	1	4	0	4336
00172	1	11.2.2020	3	3	1	3783
00172	1	11.2.2020	2	2	1	7319
00172	1	11.2.2020	1	1	1	4087
00172	1	11.2.2020	5	3	0	9040
00172	1	11.2.2020	4	4	1	1856
00172	1	11.2.2020	4	3	0	12215
00172	1	11.2.2020	3	2	0	6807
00172	1	11.2.2020	3	3	1	8241
00172	1	11.2.2020	5	5	1	4311
00172	1	11.2.2020	4	1	0	6912
00172	1	11.2.2020	1	2	0	8423
00172	1	11.2.2020	3	3	1	4798
00172	1	11.2.2020	5	4	0	5720
00172	1	11.2.2020	5	2	0	6191
