VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00171	1	7.2.2020	5	5	1	2161
00171	1	7.2.2020	1	3	0	3102
00171	1	7.2.2020	2	2	1	1975
00171	1	7.2.2020	5	4	0	2038
00171	1	7.2.2020	3	5	0	6831
00171	1	7.2.2020	2	2	1	2534
00171	1	7.2.2020	2	2	1	2158
00171	1	7.2.2020	3	3	1	2254
00171	1	7.2.2020	2	4	0	6190
00171	1	7.2.2020	1	1	1	3598
00171	1	7.2.2020	5	5	1	2966
00171	1	7.2.2020	4	4	1	3790
00171	1	7.2.2020	1	1	1	1494
00171	1	7.2.2020	1	1	1	1206
00171	1	7.2.2020	3	3	1	3246
00171	1	7.2.2020	3	3	1	1174
00171	1	7.2.2020	5	5	1	3526
00171	1	7.2.2020	5	1	0	3526
00171	1	7.2.2020	3	4	0	5606
00171	1	7.2.2020	5	5	1	3830
00171	1	7.2.2020	5	4	0	4710
00171	1	7.2.2020	3	3	1	2446
00171	1	7.2.2020	2	2	1	3438
00171	1	7.2.2020	1	1	1	2318
00171	1	7.2.2020	3	3	1	3406
00171	1	7.2.2020	4	4	1	1566
00171	1	7.2.2020	3	3	1	1830
00171	1	7.2.2020	4	2	0	3390
00171	1	7.2.2020	2	3	0	4582
00171	1	7.2.2020	2	5	0	5542
00171	1	7.2.2020	1	1	1	3342
00171	1	7.2.2020	1	2	0	5254
00171	1	7.2.2020	5	3	0	3494
00171	1	7.2.2020	3	4	0	4294
00171	1	7.2.2020	1	2	0	4638
