VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00045	1	17.12.2019	5	5	1	2896
00045	1	17.12.2019	3	3	1	4984
00045	1	17.12.2019	2	2	1	3624
00045	1	17.12.2019	4	4	1	3368
00045	1	17.12.2019	5	5	1	5496
00045	1	17.12.2019	2	2	1	2720
00045	1	17.12.2019	2	2	1	2840
00045	1	17.12.2019	3	3	1	1904
00045	1	17.12.2019	5	4	0	4912
00045	1	17.12.2019	3	1	0	10542
00045	1	17.12.2019	5	5	1	5384
00045	1	17.12.2019	4	4	1	4456
00045	1	17.12.2019	4	1	0	5029
00045	1	17.12.2019	1	1	1	2856
00045	1	17.12.2019	3	3	1	2296
00045	1	17.12.2019	3	3	1	1520
00045	1	17.12.2019	3	5	0	3272
00045	1	17.12.2019	5	1	0	3272
00045	1	17.12.2019	4	4	1	4720
00045	1	17.12.2019	4	5	0	3136
00045	1	17.12.2019	4	4	1	4504
00045	1	17.12.2019	3	3	1	4624
00045	1	17.12.2019	5	2	0	3448
00045	1	17.12.2019	1	1	1	3920
00045	1	17.12.2019	1	3	0	3376
00045	1	17.12.2019	4	4	1	2848
00045	1	17.12.2019	5	3	0	4408
00045	1	17.12.2019	3	2	0	4136
00045	1	17.12.2019	5	3	0	3608
00045	1	17.12.2019	5	5	1	3768
00045	1	17.12.2019	5	1	0	4264
00045	1	17.12.2019	5	2	0	4168
00045	1	17.12.2019	5	3	0	2960
00045	1	17.12.2019	5	4	0	4096
00045	1	17.12.2019	5	2	0	2944
