VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00022	1	16.1.2020	5	5	1	2737
00022	1	16.1.2020	3	3	1	3488
00022	1	16.1.2020	2	2	1	1888
00022	1	16.1.2020	4	4	1	2728
00022	1	16.1.2020	5	5	1	3328
00022	1	16.1.2020	2	2	1	2320
00022	1	16.1.2020	2	2	1	1520
00022	1	16.1.2020	3	3	1	1432
00022	1	16.1.2020	4	4	1	2784
00022	1	16.1.2020	1	1	1	2632
00022	1	16.1.2020	5	5	1	3167
00022	1	16.1.2020	2	4	0	4817
00022	1	16.1.2020	2	1	0	5208
00022	1	16.1.2020	1	1	1	2008
00022	1	16.1.2020	3	3	1	2824
00022	1	16.1.2020	3	3	1	2448
00022	1	16.1.2020	5	5	1	4088
00022	1	16.1.2020	1	1	1	4656
00022	1	16.1.2020	4	4	1	3400
00022	1	16.1.2020	4	5	0	3880
00022	1	16.1.2020	1	4	0	4032
00022	1	16.1.2020	3	3	1	2792
00022	1	16.1.2020	2	2	1	2176
00022	1	16.1.2020	1	1	1	1512
00022	1	16.1.2020	3	3	1	5095
00022	1	16.1.2020	4	4	1	3097
00022	1	16.1.2020	5	3	0	6072
00022	1	16.1.2020	4	2	0	4536
00022	1	16.1.2020	3	3	1	5648
00022	1	16.1.2020	4	5	0	5104
00022	1	16.1.2020	1	1	1	2304
00022	1	16.1.2020	5	2	0	4808
00022	1	16.1.2020	5	3	0	4160
00022	1	16.1.2020	3	4	0	7416
00022	1	16.1.2020	1	2	0	6408
