VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00017	1	18.12.2019	5	5	1	3222
00017	1	18.12.2019	3	3	1	5582
00017	1	18.12.2019	2	2	1	3686
00017	1	18.12.2019	4	4	1	4254
00017	1	18.12.2019	5	5	1	5054
00017	1	18.12.2019	2	2	1	2606
00017	1	18.12.2019	2	2	1	2678
00017	1	18.12.2019	3	3	1	1534
00017	1	18.12.2019	4	4	1	5430
00017	1	18.12.2019	1	1	1	3774
00017	1	18.12.2019	5	5	1	3254
00017	1	18.12.2019	4	4	1	4662
00017	1	18.12.2019	2	1	0	3774
00017	1	18.12.2019	1	1	1	1966
00017	1	18.12.2019	3	3	1	2222
00017	1	18.12.2019	3	3	1	2214
00017	1	18.12.2019	5	5	1	3598
00017	1	18.12.2019	5	1	0	4542
00017	1	18.12.2019	3	4	0	5574
00017	1	18.12.2019	4	5	0	6350
00017	1	18.12.2019	1	4	0	5526
00017	1	18.12.2019	5	3	0	2798
00017	1	18.12.2019	4	2	0	7022
00017	1	18.12.2019	1	1	1	3942
00017	1	18.12.2019	3	3	1	5246
00017	1	18.12.2019	4	4	1	3374
00017	1	18.12.2019	4	3	0	5222
00017	1	18.12.2019	4	2	0	6110
00017	1	18.12.2019	3	3	1	6430
00017	1	18.12.2019	2	5	0	4766
00017	1	18.12.2019	1	1	1	4102
00017	1	18.12.2019	5	2	0	3302
00017	1	18.12.2019	5	3	0	3902
00017	1	18.12.2019	1	4	0	4766
00017	1	18.12.2019	4	2	0	4478
