VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00039	1	7.1.2020	5	5	1	2880
00039	1	7.1.2020	3	3	1	3033
00039	1	7.1.2020	2	2	1	2079
00039	1	7.1.2020	4	4	1	2656
00039	1	7.1.2020	5	5	1	6200
00039	1	7.1.2020	2	2	1	2008
00039	1	7.1.2020	2	2	1	1504
00039	1	7.1.2020	3	3	1	2333
00039	1	7.1.2020	4	4	1	3424
00039	1	7.1.2020	1	1	1	3240
00039	1	7.1.2020	5	5	1	5720
00039	1	7.1.2020	4	4	1	3656
00039	1	7.1.2020	2	1	0	6024
00039	1	7.1.2020	1	1	1	4192
00039	1	7.1.2020	3	3	1	4687
00039	1	7.1.2020	3	3	1	1576
00039	1	7.1.2020	5	5	1	3064
00039	1	7.1.2020	1	1	1	4512
00039	1	7.1.2020	4	4	1	5040
00039	1	7.1.2020	3	5	0	6200
00039	1	7.1.2020	4	4	1	8712
00039	1	7.1.2020	3	3	1	4112
00039	1	7.1.2020	5	2	0	6584
00039	1	7.1.2020	1	1	1	4032
00039	1	7.1.2020	3	3	1	5496
00039	1	7.1.2020	4	4	1	2536
00039	1	7.1.2020	1	3	0	7416
00039	1	7.1.2020	4	2	0	5016
00039	1	7.1.2020	3	3	1	9360
00039	1	7.1.2020	5	5	1	8128
00039	1	7.1.2020	1	1	1	5344
00039	1	7.1.2020	1	2	0	10288
00039	1	7.1.2020	5	3	0	10720
00039	1	7.1.2020	5	4	0	7400
00039	1	7.1.2020	1	2	0	4696
