VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00164	1	5.2.2020	5	5	1	2946
00164	1	5.2.2020	1	3	0	10678
00164	1	5.2.2020	2	2	1	3573
00164	1	5.2.2020	2	4	0	7245
00164	1	5.2.2020	5	5	1	12998
00164	1	5.2.2020	2	2	1	5557
00164	1	5.2.2020	2	2	1	9132
00164	1	5.2.2020	3	3	1	3773
00164	1	5.2.2020	2	4	0	9541
00164	1	5.2.2020	1	1	1	3869
00164	1	5.2.2020	4	5	0	7741
00164	1	5.2.2020	5	4	0	10917
00164	1	5.2.2020	1	1	1	13734
00164	1	5.2.2020	1	1	1	11509
00164	1	5.2.2020	3	3	1	3029
00164	1	5.2.2020	3	3	1	2876
00164	1	5.2.2020	1	5	0	5189
00164	1	5.2.2020	4	1	0	9005
00164	1	5.2.2020	5	4	0	8805
00164	1	5.2.2020	4	5	0	7941
00164	1	5.2.2020	5	4	0	4949
00164	1	5.2.2020	3	3	1	3845
00164	1	5.2.2020	5	2	0	7485
00164	1	5.2.2020	4	1	0	9301
00164	1	5.2.2020	2	3	0	7269
00164	1	5.2.2020	4	4	1	4676
00164	1	5.2.2020	1	3	0	10564
00164	1	5.2.2020	1	2	0	5509
00164	1	5.2.2020	3	3	1	7908
00164	1	5.2.2020	3	5	0	7779
00164	1	5.2.2020	4	1	0	6189
00164	1	5.2.2020	3	2	0	6117
00164	1	5.2.2020	2	3	0	7876
00164	1	5.2.2020	5	4	0	9622
00164	1	5.2.2020	1	2	0	4981
