VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00027	1	17.12.2019	5	5	1	6908
00027	1	17.12.2019	3	3	1	8624
00027	1	17.12.2019	2	2	1	3424
00027	1	17.12.2019	4	4	1	3320
00027	1	17.12.2019	5	5	1	12319
00027	1	17.12.2019	2	2	1	2904
00027	1	17.12.2019	2	2	1	5000
00027	1	17.12.2019	3	3	1	3528
00027	1	17.12.2019	4	4	1	4384
00027	1	17.12.2019	1	1	1	7512
00027	1	17.12.2019	5	5	1	5288
00027	1	17.12.2019	5	4	0	6552
00027	1	17.12.2019	1	1	1	8976
00027	1	17.12.2019	1	1	1	2280
00027	1	17.12.2019	3	3	1	2304
00027	1	17.12.2019	3	3	1	2976
00027	1	17.12.2019	5	5	1	3464
00027	1	17.12.2019	5	1	0	10160
00027	1	17.12.2019	4	4	1	4567
00027	1	17.12.2019	5	5	1	4384
00027	1	17.12.2019	2	4	0	8344
00027	1	17.12.2019	3	3	1	2064
00027	1	17.12.2019	5	2	0	10192
00027	1	17.12.2019	3	1	0	3528
00027	1	17.12.2019	3	3	1	12200
00027	1	17.12.2019	4	4	1	3408
00027	1	17.12.2019	3	3	1	5033
00027	1	17.12.2019	2	2	1	1975
00027	1	17.12.2019	1	3	0	7176
00027	1	17.12.2019	5	5	1	5632
00027	1	17.12.2019	1	1	1	4024
00027	1	17.12.2019	1	2	0	3928
00027	1	17.12.2019	5	3	0	9672
00027	1	17.12.2019	3	4	0	10520
00027	1	17.12.2019	2	2	1	4504
