VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00167	1	11.2.2020	5	5	1	2812
00167	1	11.2.2020	3	3	1	4246
00167	1	11.2.2020	2	2	1	2622
00167	1	11.2.2020	4	4	1	2798
00167	1	11.2.2020	5	5	1	8245
00167	1	11.2.2020	2	2	1	2183
00167	1	11.2.2020	2	2	1	3238
00167	1	11.2.2020	3	3	1	2422
00167	1	11.2.2020	5	4	0	15342
00167	1	11.2.2020	1	1	1	2123
00167	1	11.2.2020	5	5	1	3096
00167	1	11.2.2020	4	4	1	3742
00167	1	11.2.2020	1	1	1	6487
00167	1	11.2.2020	1	1	1	3341
00167	1	11.2.2020	3	3	1	2223
00167	1	11.2.2020	3	3	1	2693
00167	1	11.2.2020	5	5	1	3279
00167	1	11.2.2020	1	1	1	1662
00167	1	11.2.2020	4	4	1	4758
00167	1	11.2.2020	4	5	0	8534
00167	1	11.2.2020	4	4	1	7710
00167	1	11.2.2020	3	3	1	4846
00167	1	11.2.2020	3	2	0	7918
00167	1	11.2.2020	1	1	1	9726
00167	1	11.2.2020	3	3	1	8606
00167	1	11.2.2020	4	4	1	4253
00167	1	11.2.2020	3	3	1	8774
00167	1	11.2.2020	5	2	0	10638
00167	1	11.2.2020	2	3	0	10198
00167	1	11.2.2020	1	5	0	9095
00167	1	11.2.2020	1	1	1	13558
00167	1	11.2.2020	1	2	0	12854
00167	1	11.2.2020	2	3	0	9102
00167	1	11.2.2020	3	4	0	4966
00167	1	11.2.2020	4	2	0	8566
