VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00070	1	18.12.2019	5	5	1	2867
00070	1	18.12.2019	3	3	1	9032
00070	1	18.12.2019	2	2	1	3984
00070	1	18.12.2019	4	4	1	4168
00070	1	18.12.2019	2	5	0	30856
00070	1	18.12.2019	2	2	1	2672
00070	1	18.12.2019	2	2	1	4832
00070	1	18.12.2019	3	3	1	2784
00070	1	18.12.2019	2	4	0	15312
00070	1	18.12.2019	1	1	1	3952
00070	1	18.12.2019	5	5	1	8360
00070	1	18.12.2019	4	4	1	5488
00070	1	18.12.2019	1	1	1	19480
00070	1	18.12.2019	1	1	1	7816
00070	1	18.12.2019	3	3	1	2712
00070	1	18.12.2019	3	3	1	1936
00070	1	18.12.2019	5	5	1	4040
00070	1	18.12.2019	1	1	1	12575
00070	1	18.12.2019	1	4	0	16824
00070	1	18.12.2019	5	5	1	8440
00070	1	18.12.2019	2	4	0	9855
00070	1	18.12.2019	3	3	1	4976
00070	1	18.12.2019	4	2	0	24601
00070	1	18.12.2019	1	1	1	3504
00070	1	18.12.2019	5	3	0	13624
00070	1	18.12.2019	4	4	1	5864
00070	1	18.12.2019	1	3	0	19616
00070	1	18.12.2019	3	2	0	9800
00070	1	18.12.2019	4	3	0	24320
00070	1	18.12.2019	1	5	0	8088
00070	1	18.12.2019	1	1	1	9176
00070	1	18.12.2019	5	2	0	8568
00070	1	18.12.2019	2	3	0	7280
00070	1	18.12.2019	5	4	0	12287
00070	1	18.12.2019	5	2	0	9545
