VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00026	1	19.12.2019	5	5	1	2591
00026	1	19.12.2019	3	3	1	2320
00026	1	19.12.2019	2	2	1	2288
00026	1	19.12.2019	4	4	1	2024
00026	1	19.12.2019	5	5	1	2897
00026	1	19.12.2019	2	2	1	1743
00026	1	19.12.2019	2	2	1	1712
00026	1	19.12.2019	3	3	1	2504
00026	1	19.12.2019	4	4	1	3208
00026	1	19.12.2019	1	1	1	2168
00026	1	19.12.2019	5	5	1	2056
00026	1	19.12.2019	4	4	1	3512
00026	1	19.12.2019	1	1	1	4048
00026	1	19.12.2019	1	1	1	2312
00026	1	19.12.2019	3	3	1	1993
00026	1	19.12.2019	3	3	1	1431
00026	1	19.12.2019	5	5	1	2904
00026	1	19.12.2019	1	1	1	3423
00026	1	19.12.2019	4	4	1	3304
00026	1	19.12.2019	1	5	0	6016
00026	1	19.12.2019	2	4	0	12320
00026	1	19.12.2019	3	3	1	3623
00026	1	19.12.2019	2	2	1	2969
00026	1	19.12.2019	1	1	1	2663
00026	1	19.12.2019	3	3	1	3264
00026	1	19.12.2019	4	4	1	2056
00026	1	19.12.2019	3	3	1	4119
00026	1	19.12.2019	2	2	1	8168
00026	1	19.12.2019	3	3	1	10816
00026	1	19.12.2019	3	5	0	11839
00026	1	19.12.2019	4	1	0	9665
00026	1	19.12.2019	2	2	1	10663
00026	1	19.12.2019	3	3	1	2840
00026	1	19.12.2019	5	4	0	16960
00026	1	19.12.2019	2	2	1	20937
