VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00036	1	13.1.2020	5	5	1	2423
00036	1	13.1.2020	3	3	1	2807
00036	1	13.1.2020	2	2	1	1937
00036	1	13.1.2020	4	4	1	2232
00036	1	13.1.2020	5	5	1	3015
00036	1	13.1.2020	2	2	1	2440
00036	1	13.1.2020	2	2	1	2240
00036	1	13.1.2020	3	3	1	1961
00036	1	13.1.2020	4	4	1	6719
00036	1	13.1.2020	1	1	1	1984
00036	1	13.1.2020	5	5	1	2975
00036	1	13.1.2020	4	4	1	3138
00036	1	13.1.2020	1	1	1	3903
00036	1	13.1.2020	1	1	1	2753
00036	1	13.1.2020	3	3	1	2279
00036	1	13.1.2020	3	3	1	1728
00036	1	13.1.2020	5	5	1	3520
00036	1	13.1.2020	5	1	0	7344
00036	1	13.1.2020	4	4	1	5823
00036	1	13.1.2020	3	5	0	4385
00036	1	13.1.2020	2	4	0	5088
00036	1	13.1.2020	3	3	1	2319
00036	1	13.1.2020	2	2	1	3785
00036	1	13.1.2020	1	1	1	3719
00036	1	13.1.2020	4	3	0	2871
00036	1	13.1.2020	4	4	1	3721
00036	1	13.1.2020	2	3	0	6103
00036	1	13.1.2020	1	2	0	8568
00036	1	13.1.2020	2	3	0	6608
00036	1	13.1.2020	2	5	0	3815
00036	1	13.1.2020	1	1	1	3432
00036	1	13.1.2020	1	2	0	4641
00036	1	13.1.2020	5	3	0	3839
00036	1	13.1.2020	2	4	0	5471
00036	1	13.1.2020	4	2	0	4216
