VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00169	1	10.2.2020	5	5	1	3293
00169	1	10.2.2020	3	3	1	7977
00169	1	10.2.2020	2	2	1	2415
00169	1	10.2.2020	4	4	1	3098
00169	1	10.2.2020	2	5	0	3033
00169	1	10.2.2020	2	2	1	3477
00169	1	10.2.2020	2	2	1	3864
00169	1	10.2.2020	3	3	1	1446
00169	1	10.2.2020	5	4	0	7199
00169	1	10.2.2020	1	1	1	3225
00169	1	10.2.2020	5	5	1	3233
00169	1	10.2.2020	4	4	1	3794
00169	1	10.2.2020	2	1	0	12730
00169	1	10.2.2020	1	1	1	3598
00169	1	10.2.2020	3	3	1	2440
00169	1	10.2.2020	3	3	1	1541
00169	1	10.2.2020	5	5	1	2151
00169	1	10.2.2020	2	1	0	6399
00169	1	10.2.2020	1	4	0	4889
00169	1	10.2.2020	4	5	0	5294
00169	1	10.2.2020	1	4	0	3361
00169	1	10.2.2020	2	3	0	5369
00169	1	10.2.2020	3	2	0	4729
00169	1	10.2.2020	3	1	0	4246
00169	1	10.2.2020	2	3	0	9942
00169	1	10.2.2020	4	4	1	2277
00169	1	10.2.2020	3	3	1	5057
00169	1	10.2.2020	2	2	1	9679
00169	1	10.2.2020	3	3	1	4590
00169	1	10.2.2020	1	5	0	6925
00169	1	10.2.2020	1	1	1	8197
00169	1	10.2.2020	1	2	0	13456
00169	1	10.2.2020	2	3	0	8542
00169	1	10.2.2020	3	4	0	3935
00169	1	10.2.2020	2	2	1	4814
