VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00027	1	17.12.2019	3	3	1	5500
00027	1	17.12.2019	5	5	1	3296
00027	1	17.12.2019	2	2	1	3088
00027	1	17.12.2019	4	4	1	3136
00027	1	17.12.2019	1	1	1	2288
00027	1	17.12.2019	4	4	1	2784
00027	1	17.12.2019	2	3	0	4264
00027	1	17.12.2019	3	3	1	4760
00027	1	17.12.2019	4	4	1	2446
00027	1	17.12.2019	3	3	1	2568
00027	1	17.12.2019	1	1	1	2216
00027	1	17.12.2019	1	1	1	1824
00027	1	17.12.2019	4	4	1	2168
00027	1	17.12.2019	4	4	1	2344
00027	1	17.12.2019	1	1	1	1472
00027	1	17.12.2019	1	1	1	1832
00027	1	17.12.2019	5	5	1	4088
00027	1	17.12.2019	2	2	1	2528
00027	1	17.12.2019	2	2	1	3752
00027	1	17.12.2019	4	4	1	2136
00027	1	17.12.2019	4	4	1	2920
00027	1	17.12.2019	3	3	1	2560
00027	1	17.12.2019	4	4	1	2336
00027	1	17.12.2019	4	4	1	2136
00027	1	17.12.2019	3	3	1	2528
00027	1	17.12.2019	1	1	1	1936
00027	1	17.12.2019	0	2	0	2584
00027	1	17.12.2019	0	4	0	0
00027	1	17.12.2019	0	1	0	0
00027	1	17.12.2019	0	3	0	0
00027	1	17.12.2019	0	4	0	0
00027	1	17.12.2019	0	5	0	0
00027	1	17.12.2019	0	4	0	0
00027	1	17.12.2019	0	2	0	0
00027	1	17.12.2019	0	3	0	0
00027	1	17.12.2019	0	4	0	0
00027	1	17.12.2019	0	1	0	0
00027	1	17.12.2019	0	4	0	0
00027	1	17.12.2019	0	2	0	0
00027	1	17.12.2019	0	1	0	0
00027	1	17.12.2019	0	3	0	0
00027	1	17.12.2019	0	5	0	0
00027	1	17.12.2019	0	2	0	0
00027	1	17.12.2019	0	5	0	0
00027	1	17.12.2019	0	1	0	0
00027	1	17.12.2019	0	1	0	0
