VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00180	1	13.2.2020	3	3	1	2301
00180	1	13.2.2020	5	5	1	2936
00180	1	13.2.2020	2	2	1	2095
00180	1	13.2.2020	4	4	1	2369
00180	1	13.2.2020	1	1	1	2007
00180	1	13.2.2020	4	4	1	2120
00180	1	13.2.2020	3	3	1	2696
00180	1	13.2.2020	3	3	1	1688
00180	1	13.2.2020	4	4	1	1855
00180	1	13.2.2020	3	3	1	1624
00180	1	13.2.2020	1	1	1	1840
00180	1	13.2.2020	1	1	1	1848
00180	1	13.2.2020	4	4	1	1824
00180	1	13.2.2020	4	4	1	1584
00180	1	13.2.2020	1	1	1	1616
00180	1	13.2.2020	1	1	1	1520
00180	1	13.2.2020	4	5	0	3560
00180	1	13.2.2020	2	2	1	2719
00180	1	13.2.2020	2	2	1	2888
00180	1	13.2.2020	4	4	1	2519
00180	1	13.2.2020	4	4	1	1735
00180	1	13.2.2020	3	3	1	2761
00180	1	13.2.2020	4	4	1	2328
00180	1	13.2.2020	4	4	1	1760
00180	1	13.2.2020	3	3	1	3120
00180	1	13.2.2020	1	1	1	1600
00180	1	13.2.2020	2	2	1	1991
00180	1	13.2.2020	4	4	1	3138
00180	1	13.2.2020	1	1	1	2590
00180	1	13.2.2020	3	3	1	2105
00180	1	13.2.2020	4	4	1	1872
00180	1	13.2.2020	5	5	1	1856
00180	1	13.2.2020	0	4	0	4295
00180	1	13.2.2020	0	2	0	0
00180	1	13.2.2020	0	3	0	0
00180	1	13.2.2020	0	4	0	0
00180	1	13.2.2020	0	1	0	0
00180	1	13.2.2020	0	4	0	0
00180	1	13.2.2020	0	2	0	0
00180	1	13.2.2020	0	1	0	0
00180	1	13.2.2020	0	3	0	0
00180	1	13.2.2020	0	5	0	0
00180	1	13.2.2020	0	2	0	0
00180	1	13.2.2020	0	5	0	0
00180	1	13.2.2020	0	1	0	0
00180	1	13.2.2020	0	1	0	0
