VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00654	1	26.10.2020	3	3	1	6054
00654	1	26.10.2020	5	5	1	5080
00654	1	26.10.2020	2	2	1	3400
00654	1	26.10.2020	4	4	1	5776
00654	1	26.10.2020	1	1	1	3216
00654	1	26.10.2020	4	4	1	6199
00654	1	26.10.2020	3	3	1	6240
00654	1	26.10.2020	3	3	1	4304
00654	1	26.10.2020	4	4	1	3031
00654	1	26.10.2020	3	3	1	2608
00654	1	26.10.2020	1	1	1	2592
00654	1	26.10.2020	1	1	1	4551
00654	1	26.10.2020	4	4	1	2759
00654	1	26.10.2020	4	4	1	3361
00654	1	26.10.2020	1	1	1	2704
00654	1	26.10.2020	1	1	1	3248
00654	1	26.10.2020	5	5	1	4159
00654	1	26.10.2020	2	2	1	2936
00654	1	26.10.2020	2	2	1	3176
00654	1	26.10.2020	0	4	0	3024
00654	1	26.10.2020	0	4	0	0
00654	1	26.10.2020	0	3	0	0
00654	1	26.10.2020	0	4	0	0
00654	1	26.10.2020	0	4	0	0
00654	1	26.10.2020	0	3	0	0
00654	1	26.10.2020	0	1	0	0
00654	1	26.10.2020	0	2	0	0
00654	1	26.10.2020	0	4	0	0
00654	1	26.10.2020	0	1	0	0
00654	1	26.10.2020	0	3	0	0
00654	1	26.10.2020	0	4	0	0
00654	1	26.10.2020	0	5	0	0
00654	1	26.10.2020	0	4	0	0
00654	1	26.10.2020	0	2	0	0
00654	1	26.10.2020	0	3	0	0
00654	1	26.10.2020	0	4	0	0
00654	1	26.10.2020	0	1	0	0
00654	1	26.10.2020	0	4	0	0
00654	1	26.10.2020	0	2	0	0
00654	1	26.10.2020	0	1	0	0
00654	1	26.10.2020	0	3	0	0
00654	1	26.10.2020	0	5	0	0
00654	1	26.10.2020	0	2	0	0
00654	1	26.10.2020	0	5	0	0
00654	1	26.10.2020	0	1	0	0
00654	1	26.10.2020	0	1	0	0
