VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00039	1	7.1.2020	3	3	1	2769
00039	1	7.1.2020	5	5	1	2560
00039	1	7.1.2020	2	2	1	1703
00039	1	7.1.2020	4	4	1	1984
00039	1	7.1.2020	1	1	1	1688
00039	1	7.1.2020	4	4	1	1728
00039	1	7.1.2020	3	3	1	2824
00039	1	7.1.2020	3	3	1	1936
00039	1	7.1.2020	4	4	1	1568
00039	1	7.1.2020	3	3	1	1512
00039	1	7.1.2020	1	1	1	1472
00039	1	7.1.2020	1	1	1	1296
00039	1	7.1.2020	4	4	1	2000
00039	1	7.1.2020	4	4	1	1616
00039	1	7.1.2020	1	1	1	1544
00039	1	7.1.2020	1	1	1	1992
00039	1	7.1.2020	5	5	1	3248
00039	1	7.1.2020	2	2	1	2128
00039	1	7.1.2020	2	2	1	2992
00039	1	7.1.2020	4	4	1	1912
00039	1	7.1.2020	4	4	1	1960
00039	1	7.1.2020	3	3	1	1760
00039	1	7.1.2020	4	4	1	2064
00039	1	7.1.2020	4	4	1	2256
00039	1	7.1.2020	3	3	1	2760
00039	1	7.1.2020	1	1	1	1752
00039	1	7.1.2020	2	2	1	2656
00039	1	7.1.2020	4	4	1	2152
00039	1	7.1.2020	1	1	1	2504
00039	1	7.1.2020	3	3	1	1680
00039	1	7.1.2020	4	4	1	2112
00039	1	7.1.2020	5	5	1	1888
00039	1	7.1.2020	4	4	1	2072
00039	1	7.1.2020	2	2	1	1832
00039	1	7.1.2020	3	3	1	1904
00039	1	7.1.2020	0	4	0	2344
00039	1	7.1.2020	0	1	0	0
00039	1	7.1.2020	0	4	0	0
00039	1	7.1.2020	0	2	0	0
00039	1	7.1.2020	0	1	0	0
00039	1	7.1.2020	0	3	0	0
00039	1	7.1.2020	0	5	0	0
00039	1	7.1.2020	0	2	0	0
00039	1	7.1.2020	0	5	0	0
00039	1	7.1.2020	0	1	0	0
00039	1	7.1.2020	0	1	0	0
