VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00022	1	16.1.2020	3	3	1	3112
00022	1	16.1.2020	5	5	1	4080
00022	1	16.1.2020	2	2	1	3144
00022	1	16.1.2020	4	4	1	3872
00022	1	16.1.2020	1	1	1	2440
00022	1	16.1.2020	4	4	1	2814
00022	1	16.1.2020	3	3	1	2872
00022	1	16.1.2020	3	3	1	1808
00022	1	16.1.2020	4	4	1	2184
00022	1	16.1.2020	3	3	1	2944
00022	1	16.1.2020	1	1	1	2880
00022	1	16.1.2020	1	1	1	2384
00022	1	16.1.2020	4	4	1	2176
00022	1	16.1.2020	4	4	1	3000
00022	1	16.1.2020	1	1	1	2096
00022	1	16.1.2020	1	1	1	2304
00022	1	16.1.2020	5	5	1	3192
00022	1	16.1.2020	2	2	1	2704
00022	1	16.1.2020	2	2	1	2520
00022	1	16.1.2020	4	4	1	2648
00022	1	16.1.2020	4	4	1	2104
00022	1	16.1.2020	3	3	1	2280
00022	1	16.1.2020	4	4	1	2112
00022	1	16.1.2020	5	4	0	2840
00022	1	16.1.2020	3	3	1	2624
00022	1	16.1.2020	1	1	1	2048
00022	1	16.1.2020	2	2	1	2048
00022	1	16.1.2020	4	4	1	2640
00022	1	16.1.2020	0	1	0	2888
00022	1	16.1.2020	0	3	0	0
00022	1	16.1.2020	0	4	0	0
00022	1	16.1.2020	0	5	0	0
00022	1	16.1.2020	0	4	0	0
00022	1	16.1.2020	0	2	0	0
00022	1	16.1.2020	0	3	0	0
00022	1	16.1.2020	0	4	0	0
00022	1	16.1.2020	0	1	0	0
00022	1	16.1.2020	0	4	0	0
00022	1	16.1.2020	0	2	0	0
00022	1	16.1.2020	0	1	0	0
00022	1	16.1.2020	0	3	0	0
00022	1	16.1.2020	0	5	0	0
00022	1	16.1.2020	0	2	0	0
00022	1	16.1.2020	0	5	0	0
00022	1	16.1.2020	0	1	0	0
00022	1	16.1.2020	0	1	0	0
