VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00720	1	7.12.2020	3	3	1	3035
00720	1	7.12.2020	5	5	1	2487
00720	1	7.12.2020	2	2	1	2192
00720	1	7.12.2020	4	4	1	2039
00720	1	7.12.2020	1	1	1	1504
00720	1	7.12.2020	4	4	1	2825
00720	1	7.12.2020	3	3	1	3591
00720	1	7.12.2020	3	3	1	2120
00720	1	7.12.2020	4	4	1	1631
00720	1	7.12.2020	3	3	1	1224
00720	1	7.12.2020	1	1	1	1943
00720	1	7.12.2020	1	1	1	1360
00720	1	7.12.2020	4	4	1	1296
00720	1	7.12.2020	4	4	1	1568
00720	1	7.12.2020	1	1	1	1311
00720	1	7.12.2020	1	1	1	1575
00720	1	7.12.2020	5	5	1	2664
00720	1	7.12.2020	2	2	1	2303
00720	1	7.12.2020	2	2	1	2481
00720	1	7.12.2020	4	4	1	2023
00720	1	7.12.2020	4	4	1	1417
00720	1	7.12.2020	3	3	1	1662
00720	1	7.12.2020	4	4	1	3192
00720	1	7.12.2020	4	4	1	1800
00720	1	7.12.2020	3	3	1	3184
00720	1	7.12.2020	1	1	1	1304
00720	1	7.12.2020	2	2	1	1799
00720	1	7.12.2020	4	4	1	2672
00720	1	7.12.2020	1	1	1	1672
00720	1	7.12.2020	3	3	1	2775
00720	1	7.12.2020	4	4	1	1440
00720	1	7.12.2020	5	5	1	1872
00720	1	7.12.2020	4	4	1	3319
00720	1	7.12.2020	2	2	1	1648
00720	1	7.12.2020	3	3	1	1616
00720	1	7.12.2020	0	4	0	1247
00720	1	7.12.2020	0	1	0	0
00720	1	7.12.2020	0	4	0	0
00720	1	7.12.2020	0	2	0	0
00720	1	7.12.2020	0	1	0	0
00720	1	7.12.2020	0	3	0	0
00720	1	7.12.2020	0	5	0	0
00720	1	7.12.2020	0	2	0	0
00720	1	7.12.2020	0	5	0	0
00720	1	7.12.2020	0	1	0	0
00720	1	7.12.2020	0	1	0	0
