VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00087	1	14.1.2020	3	3	1	2132
00087	1	14.1.2020	5	5	1	2392
00087	1	14.1.2020	2	2	1	2240
00087	1	14.1.2020	4	4	1	2654
00087	1	14.1.2020	1	1	1	2416
00087	1	14.1.2020	5	4	0	2439
00087	1	14.1.2020	3	3	1	3583
00087	1	14.1.2020	3	3	1	1591
00087	1	14.1.2020	4	4	1	1350
00087	1	14.1.2020	3	3	1	2136
00087	1	14.1.2020	1	1	1	2280
00087	1	14.1.2020	1	1	1	2112
00087	1	14.1.2020	4	4	1	1815
00087	1	14.1.2020	4	4	1	2423
00087	1	14.1.2020	1	1	1	1528
00087	1	14.1.2020	1	1	1	2072
00087	1	14.1.2020	5	5	1	3296
00087	1	14.1.2020	2	2	1	2719
00087	1	14.1.2020	1	2	0	2833
00087	1	14.1.2020	4	4	1	2584
00087	1	14.1.2020	4	4	1	1711
00087	1	14.1.2020	3	3	1	2775
00087	1	14.1.2020	4	4	1	2233
00087	1	14.1.2020	4	4	1	4360
00087	1	14.1.2020	3	3	1	2608
00087	1	14.1.2020	1	1	1	1888
00087	1	14.1.2020	2	2	1	3672
00087	1	14.1.2020	4	4	1	2488
00087	1	14.1.2020	1	1	1	2352
00087	1	14.1.2020	3	3	1	2216
00087	1	14.1.2020	0	4	0	1999
00087	1	14.1.2020	0	5	0	0
00087	1	14.1.2020	0	4	0	0
00087	1	14.1.2020	0	2	0	0
00087	1	14.1.2020	0	3	0	0
00087	1	14.1.2020	0	4	0	0
00087	1	14.1.2020	0	1	0	0
00087	1	14.1.2020	0	4	0	0
00087	1	14.1.2020	0	2	0	0
00087	1	14.1.2020	0	1	0	0
00087	1	14.1.2020	0	3	0	0
00087	1	14.1.2020	0	5	0	0
00087	1	14.1.2020	0	2	0	0
00087	1	14.1.2020	0	5	0	0
00087	1	14.1.2020	0	1	0	0
00087	1	14.1.2020	0	1	0	0
