VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00014	1	4.12.2019	3	3	1	3234
00014	1	4.12.2019	5	5	1	3502
00014	1	4.12.2019	2	2	1	2375
00014	1	4.12.2019	4	4	1	2952
00014	1	4.12.2019	1	1	1	2415
00014	1	4.12.2019	3	4	0	2649
00014	1	4.12.2019	3	3	1	4624
00014	1	4.12.2019	3	3	1	2296
00014	1	4.12.2019	4	4	1	2727
00014	1	4.12.2019	3	3	1	1840
00014	1	4.12.2019	1	1	1	1936
00014	1	4.12.2019	1	1	1	1903
00014	1	4.12.2019	4	4	1	2463
00014	1	4.12.2019	4	4	1	1983
00014	1	4.12.2019	1	1	1	1656
00014	1	4.12.2019	1	1	1	1759
00014	1	4.12.2019	5	5	1	2481
00014	1	4.12.2019	4	2	0	3215
00014	1	4.12.2019	2	2	1	3470
00014	1	4.12.2019	4	4	1	3273
00014	1	4.12.2019	4	4	1	4184
00014	1	4.12.2019	3	3	1	3406
00014	1	4.12.2019	4	4	1	3368
00014	1	4.12.2019	4	4	1	3408
00014	1	4.12.2019	3	3	1	2472
00014	1	4.12.2019	1	1	1	1960
00014	1	4.12.2019	0	2	0	4727
00014	1	4.12.2019	0	4	0	0
00014	1	4.12.2019	0	1	0	0
00014	1	4.12.2019	0	3	0	0
00014	1	4.12.2019	0	4	0	0
00014	1	4.12.2019	0	5	0	0
00014	1	4.12.2019	0	4	0	0
00014	1	4.12.2019	0	2	0	0
00014	1	4.12.2019	0	3	0	0
00014	1	4.12.2019	0	4	0	0
00014	1	4.12.2019	0	1	0	0
00014	1	4.12.2019	0	4	0	0
00014	1	4.12.2019	0	2	0	0
00014	1	4.12.2019	0	1	0	0
00014	1	4.12.2019	0	3	0	0
00014	1	4.12.2019	0	5	0	0
00014	1	4.12.2019	0	2	0	0
00014	1	4.12.2019	0	5	0	0
00014	1	4.12.2019	0	1	0	0
00014	1	4.12.2019	0	1	0	0
