VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00038	1	14.1.2020	5	5	1	2920
00038	1	14.1.2020	3	3	1	4928
00038	1	14.1.2020	2	2	1	3760
00038	1	14.1.2020	4	4	1	2888
00038	1	14.1.2020	2	5	0	9272
00038	1	14.1.2020	2	2	1	2080
00038	1	14.1.2020	2	2	1	2184
00038	1	14.1.2020	3	3	1	2224
00038	1	14.1.2020	2	4	0	4080
00038	1	14.1.2020	1	1	1	4208
00038	1	14.1.2020	5	5	1	3168
00038	1	14.1.2020	4	4	1	4040
00038	1	14.1.2020	2	1	0	10160
00038	1	14.1.2020	1	1	1	4448
00038	1	14.1.2020	3	3	1	3784
00038	1	14.1.2020	3	3	1	1728
00038	1	14.1.2020	3	5	0	6528
00038	1	14.1.2020	1	1	1	11608
00038	1	14.1.2020	4	4	1	5624
00038	1	14.1.2020	4	5	0	10584
00038	1	14.1.2020	3	4	0	10184
00038	1	14.1.2020	3	3	1	1688
00038	1	14.1.2020	4	2	0	13752
00038	1	14.1.2020	1	1	1	3863
00038	1	14.1.2020	3	3	1	9216
00038	1	14.1.2020	4	4	1	2848
00038	1	14.1.2020	3	3	1	9184
00038	1	14.1.2020	3	2	0	11568
00038	1	14.1.2020	4	3	0	14112
00038	1	14.1.2020	4	5	0	6912
00038	1	14.1.2020	5	1	0	11384
00038	1	14.1.2020	1	2	0	8944
00038	1	14.1.2020	2	3	0	10136
00038	1	14.1.2020	3	4	0	11824
00038	1	14.1.2020	5	2	0	12376
