VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00706	1	16.12.2020	5	5	1	2021
00706	1	16.12.2020	3	3	1	4607
00706	1	16.12.2020	2	2	1	2393
00706	1	16.12.2020	4	4	1	4799
00706	1	16.12.2020	1	5	0	5737
00706	1	16.12.2020	2	2	1	1863
00706	1	16.12.2020	2	2	1	3631
00706	1	16.12.2020	3	3	1	2264
00706	1	16.12.2020	4	4	1	2999
00706	1	16.12.2020	4	1	0	5848
00706	1	16.12.2020	5	5	1	2895
00706	1	16.12.2020	4	4	1	5433
00706	1	16.12.2020	2	1	0	5607
00706	1	16.12.2020	1	1	1	3169
00706	1	16.12.2020	3	3	1	1814
00706	1	16.12.2020	3	3	1	3248
00706	1	16.12.2020	5	5	1	2887
00706	1	16.12.2020	5	1	0	7400
00706	1	16.12.2020	3	4	0	6272
00706	1	16.12.2020	5	5	1	7575
00706	1	16.12.2020	4	4	1	4400
00706	1	16.12.2020	3	3	1	3376
00706	1	16.12.2020	1	2	0	6705
00706	1	16.12.2020	3	1	0	6294
00706	1	16.12.2020	3	3	1	2336
00706	1	16.12.2020	4	4	1	2423
00706	1	16.12.2020	2	3	0	7936
00706	1	16.12.2020	3	2	0	6199
00706	1	16.12.2020	3	3	1	4777
00706	1	16.12.2020	4	5	0	5310
00706	1	16.12.2020	1	1	1	4376
00706	1	16.12.2020	2	2	1	3935
00706	1	16.12.2020	5	3	0	10360
00706	1	16.12.2020	4	4	1	14182
00706	1	16.12.2020	3	2	0	11784
