VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00338	1	14.8.2020	5	5	1	2800
00338	1	14.8.2020	3	3	1	3688
00338	1	14.8.2020	2	2	1	2216
00338	1	14.8.2020	4	4	1	2056
00338	1	14.8.2020	5	5	1	5208
00338	1	14.8.2020	2	2	1	1977
00338	1	14.8.2020	2	2	1	1263
00338	1	14.8.2020	3	3	1	2080
00338	1	14.8.2020	2	4	0	4111
00338	1	14.8.2020	1	1	1	1448
00338	1	14.8.2020	5	5	1	3152
00338	1	14.8.2020	4	4	1	3103
00338	1	14.8.2020	1	1	1	5871
00338	1	14.8.2020	1	1	1	4735
00338	1	14.8.2020	3	3	1	2576
00338	1	14.8.2020	3	3	1	2865
00338	1	14.8.2020	5	5	1	3135
00338	1	14.8.2020	1	1	1	2184
00338	1	14.8.2020	4	4	1	6184
00338	1	14.8.2020	4	5	0	4431
00338	1	14.8.2020	4	4	1	5904
00338	1	14.8.2020	3	3	1	2829
00338	1	14.8.2020	2	2	1	5442
00338	1	14.8.2020	1	1	1	3974
00338	1	14.8.2020	3	3	1	2951
00338	1	14.8.2020	4	4	1	1536
00338	1	14.8.2020	3	3	1	3296
00338	1	14.8.2020	3	2	0	6775
00338	1	14.8.2020	3	3	1	13191
00338	1	14.8.2020	5	5	1	3729
00338	1	14.8.2020	5	1	0	4272
00338	1	14.8.2020	3	2	0	3759
00338	1	14.8.2020	5	3	0	4648
00338	1	14.8.2020	3	4	0	4655
00338	1	14.8.2020	1	2	0	7473
