VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00235	1	23.6.2020	5	5	1	2731
00235	1	23.6.2020	3	3	1	3178
00235	1	23.6.2020	2	2	1	2071
00235	1	23.6.2020	4	4	1	2768
00235	1	23.6.2020	1	5	0	7049
00235	1	23.6.2020	2	2	1	1599
00235	1	23.6.2020	2	2	1	1872
00235	1	23.6.2020	3	3	1	2384
00235	1	23.6.2020	2	4	0	3831
00235	1	23.6.2020	1	1	1	1567
00235	1	23.6.2020	5	5	1	2721
00235	1	23.6.2020	4	4	1	1912
00235	1	23.6.2020	1	1	1	2192
00235	1	23.6.2020	1	1	1	4568
00235	1	23.6.2020	3	3	1	1696
00235	1	23.6.2020	3	3	1	3728
00235	1	23.6.2020	4	5	0	4321
00235	1	23.6.2020	1	1	1	1407
00235	1	23.6.2020	2	4	0	3600
00235	1	23.6.2020	4	5	0	3088
00235	1	23.6.2020	5	4	0	3295
00235	1	23.6.2020	3	3	1	1576
00235	1	23.6.2020	2	2	1	4488
00235	1	23.6.2020	1	1	1	3103
00235	1	23.6.2020	3	3	1	2640
00235	1	23.6.2020	4	4	1	2000
00235	1	23.6.2020	3	3	1	3456
00235	1	23.6.2020	4	2	0	4159
00235	1	23.6.2020	5	3	0	4144
00235	1	23.6.2020	4	5	0	3672
00235	1	23.6.2020	4	1	0	3112
00235	1	23.6.2020	5	2	0	3640
00235	1	23.6.2020	3	3	1	3400
00235	1	23.6.2020	3	4	0	5728
00235	1	23.6.2020	2	2	1	3664
