VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00091	1	22.1.2020	5	5	1	2933
00091	1	22.1.2020	3	3	1	3368
00091	1	22.1.2020	2	2	1	2174
00091	1	22.1.2020	4	4	1	2913
00091	1	22.1.2020	3	5	0	27856
00091	1	22.1.2020	5	2	0	4696
00091	1	22.1.2020	2	2	1	2536
00091	1	22.1.2020	3	3	1	2392
00091	1	22.1.2020	3	4	0	10552
00091	1	22.1.2020	1	1	1	6249
00091	1	22.1.2020	5	5	1	3943
00091	1	22.1.2020	4	4	1	3967
00091	1	22.1.2020	1	1	1	6120
00091	1	22.1.2020	1	1	1	2784
00091	1	22.1.2020	3	3	1	2110
00091	1	22.1.2020	3	3	1	4032
00091	1	22.1.2020	5	5	1	3352
00091	1	22.1.2020	2	1	0	10392
00091	1	22.1.2020	4	4	1	6712
00091	1	22.1.2020	4	5	0	5994
00091	1	22.1.2020	2	4	0	5286
00091	1	22.1.2020	3	3	1	2624
00091	1	22.1.2020	2	2	1	9392
00091	1	22.1.2020	3	1	0	7968
00091	1	22.1.2020	3	3	1	4752
00091	1	22.1.2020	4	4	1	4872
00091	1	22.1.2020	2	3	0	7992
00091	1	22.1.2020	1	2	0	4936
00091	1	22.1.2020	3	3	1	7960
00091	1	22.1.2020	5	5	1	6537
00091	1	22.1.2020	5	1	0	6360
00091	1	22.1.2020	3	2	0	6320
00091	1	22.1.2020	5	3	0	4352
00091	1	22.1.2020	5	4	0	7896
00091	1	22.1.2020	4	2	0	7208
