VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00298	1	31.8.2020	5	5	1	2124
00298	1	31.8.2020	3	3	1	4288
00298	1	31.8.2020	2	2	1	2648
00298	1	31.8.2020	4	4	1	4016
00298	1	31.8.2020	2	5	0	6544
00298	1	31.8.2020	2	2	1	1823
00298	1	31.8.2020	2	2	1	3863
00298	1	31.8.2020	3	3	1	2480
00298	1	31.8.2020	2	4	0	9608
00298	1	31.8.2020	1	1	1	2808
00298	1	31.8.2020	5	5	1	3440
00298	1	31.8.2020	4	4	1	6048
00298	1	31.8.2020	1	1	1	10224
00298	1	31.8.2020	2	1	0	4863
00298	1	31.8.2020	1	3	0	1240
00298	1	31.8.2020	3	3	1	2279
00298	1	31.8.2020	5	5	1	2753
00298	1	31.8.2020	5	1	0	9031
00298	1	31.8.2020	5	4	0	7856
00298	1	31.8.2020	3	5	0	6543
00298	1	31.8.2020	5	4	0	3847
00298	1	31.8.2020	1	3	0	5553
00298	1	31.8.2020	5	2	0	6847
00298	1	31.8.2020	1	1	1	7776
00298	1	31.8.2020	5	3	0	4497
00298	1	31.8.2020	4	4	1	2464
00298	1	31.8.2020	3	3	1	6847
00298	1	31.8.2020	4	2	0	7640
00298	1	31.8.2020	3	3	1	9088
00298	1	31.8.2020	2	5	0	8175
00298	1	31.8.2020	1	1	1	3912
00298	1	31.8.2020	5	2	0	3528
00298	1	31.8.2020	2	3	0	2863
00298	1	31.8.2020	5	4	0	5999
00298	1	31.8.2020	2	2	1	4352
