VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00318	1	7.12.2020	5	5	1	3010
00318	1	7.12.2020	3	3	1	8680
00318	1	7.12.2020	2	2	1	2681
00318	1	7.12.2020	4	4	1	2855
00318	1	7.12.2020	5	5	1	9703
00318	1	7.12.2020	2	2	1	1641
00318	1	7.12.2020	2	2	1	1815
00318	1	7.12.2020	3	3	1	2935
00318	1	7.12.2020	4	4	1	10832
00318	1	7.12.2020	1	1	1	2175
00318	1	7.12.2020	5	5	1	3984
00318	1	7.12.2020	4	4	1	4439
00318	1	7.12.2020	2	1	0	4280
00318	1	7.12.2020	1	1	1	2680
00318	1	7.12.2020	3	3	1	1960
00318	1	7.12.2020	3	3	1	2312
00318	1	7.12.2020	5	5	1	3416
00318	1	7.12.2020	1	1	1	5200
00318	1	7.12.2020	3	4	0	5792
00318	1	7.12.2020	4	5	0	4544
00318	1	7.12.2020	2	4	0	14378
00318	1	7.12.2020	3	3	1	2990
00318	1	7.12.2020	1	2	0	11937
00318	1	7.12.2020	3	1	0	3904
00318	1	7.12.2020	3	3	1	4767
00318	1	7.12.2020	4	4	1	2728
00318	1	7.12.2020	1	3	0	10551
00318	1	7.12.2020	1	2	0	12664
00318	1	7.12.2020	1	3	0	11558
00318	1	7.12.2020	1	5	0	16120
00318	1	7.12.2020	1	1	1	6921
00318	1	7.12.2020	4	2	0	6718
00318	1	7.12.2020	2	3	0	14063
00318	1	7.12.2020	3	4	0	17376
00318	1	7.12.2020	5	2	0	9998
