VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00120	1	6.2.2020	5	5	1	3359
00120	1	6.2.2020	1	3	0	7039
00120	1	6.2.2020	2	2	1	2903
00120	1	6.2.2020	4	4	1	3008
00120	1	6.2.2020	1	5	0	5079
00120	1	6.2.2020	2	2	1	2688
00120	1	6.2.2020	2	2	1	2047
00120	1	6.2.2020	3	3	1	1712
00120	1	6.2.2020	2	4	0	4694
00120	1	6.2.2020	5	1	0	5295
00120	1	6.2.2020	5	5	1	4943
00120	1	6.2.2020	1	4	0	3984
00120	1	6.2.2020	1	1	1	5832
00120	1	6.2.2020	1	1	1	3280
00120	1	6.2.2020	4	3	0	7759
00120	1	6.2.2020	3	3	1	5977
00120	1	6.2.2020	4	5	0	7919
00120	1	6.2.2020	1	1	1	4920
00120	1	6.2.2020	4	4	1	5576
00120	1	6.2.2020	5	5	1	9976
00120	1	6.2.2020	4	4	1	8847
00120	1	6.2.2020	3	3	1	7416
00120	1	6.2.2020	3	2	0	12847
00120	1	6.2.2020	3	1	0	5585
00120	1	6.2.2020	3	3	1	9119
00120	1	6.2.2020	4	4	1	3184
00120	1	6.2.2020	1	3	0	5792
00120	1	6.2.2020	4	2	0	6392
00120	1	6.2.2020	1	3	0	7615
00120	1	6.2.2020	3	5	0	8911
00120	1	6.2.2020	1	1	1	6295
00120	1	6.2.2020	5	2	0	4951
00120	1	6.2.2020	2	3	0	6696
00120	1	6.2.2020	4	4	1	6087
00120	1	6.2.2020	4	2	0	7561
