id;block_id;group;Qm;groupXQm;Pred;intercept_ID;b_group;b_Qm_ID;b_groupXQm;Pred_TEST
179;26;0;20;0;2.1167;1.761785714;0.027779;0.017742857;0.004141;2.116642857
179;27;0;17.5;0;2.0724;1.761785714;0.027779;0.017742857;0.004141;2.072285714
179;28;0;22;0;2.1522;1.761785714;0.027779;0.017742857;0.004141;2.152128571
179;29;0;6;0;1.8687;1.761785714;0.027779;0.017742857;0.004141;1.868242857
179;30;0;15.5;0;2.037;1.761785714;0.027779;0.017742857;0.004141;2.0368
179;31;0;12.5;0;1.9838;1.761785714;0.027779;0.017742857;0.004141;1.983571429
179;32;0;12;0;1.975;1.761785714;0.027779;0.017742857;0.004141;1.9747
179;33;0;26;0;2.2231;1.761785714;0.027779;0.017742857;0.004141;2.2231
179;34;0;26;0;2.2231;1.761785714;0.027779;0.017742857;0.004141;2.2231
179;35;0;24;0;2.1876;1.761785714;0.027779;0.017742857;0.004141;2.187614286
179;36;0;16;0;2.0459;1.761785714;0.027779;0.017742857;0.004141;2.045671429
179;37;0;16;0;2.0459;1.761785714;0.027779;0.017742857;0.004141;2.045671429
179;38;0;6;0;1.8687;1.761785714;0.027779;0.017742857;0.004141;1.868242857
179;39;0;16;0;2.0459;1.761785714;0.027779;0.017742857;0.004141;2.045671429
179;40;0;19.87;0;2.1145;1.761785714;0.027779;0.017742857;0.004141;2.114336286
179;41;0;12;0;1.975;1.761785714;0.027779;0.017742857;0.004141;1.9747
179;42;0;8;0;1.9041;1.761785714;0.027779;0.017742857;0.004141;1.903728571
179;43;0;14.25;0;2.0148;1.761785714;0.027779;0.017742857;0.004141;2.014621429
179;44;0;12;0;1.975;1.761785714;0.027779;0.017742857;0.004141;1.9747
179;45;0;8;0;1.9041;1.761785714;0.027779;0.017742857;0.004141;1.903728571
179;46;0;22;0;2.1522;1.761785714;0.027779;0.017742857;0.004141;2.152128571
179;47;0;12;0;1.975;1.761785714;0.027779;0.017742857;0.004141;1.9747
179;48;0;24;0;2.1876;1.761785714;0.027779;0.017742857;0.004141;2.187614286
179;49;0;26;0;2.2231;1.761785714;0.027779;0.017742857;0.004141;2.2231
179;50;0;16;0;2.0459;1.761785714;0.027779;0.017742857;0.004141;2.045671429
180;1;0;26;0;1.739;1.349;0.027779;15;0.004141;1.739
180;2;0;22.5;0;1.6865;1.349;0.027779;15;0.004141;1.6865
180;3;0;22;0;1.679;1.349;0.027779;15;0.004141;1.679
180;4;0;26;0;1.739;1.349;0.027779;15;0.004141;1.739
180;5;0;18;0;1.619;1.349;0.027779;15;0.004141;1.619
180;6;0;12;0;1.5289;1.349;0.027779;15;0.004141;1.529
180;7;0;27.08;0;1.7552;1.349;0.027779;15;0.004141;1.7552
180;8;0;26;0;1.739;1.349;0.027779;15;0.004141;1.739
180;9;0;12;0;1.5289;1.349;0.027779;15;0.004141;1.529
180;10;0;22;0;1.679;1.349;0.027779;15;0.004141;1.679
180;11;0;24;0;1.709;1.349;0.027779;15;0.004141;1.709
180;12;0;26;0;1.739;1.349;0.027779;15;0.004141;1.739
180;13;0;8.8;0;1.4809;1.349;0.027779;15;0.004141;1.481
180;14;0;15;0;1.5739;1.349;0.027779;15;0.004141;1.574
180;15;0;22;0;1.679;1.349;0.027779;15;0.004141;1.679
180;16;0;8.5;0;1.4764;1.349;0.027779;15;0.004141;1.4765
180;17;0;16.23;0;1.5923;1.349;0.027779;15;0.004141;1.59245
180;18;0;12;0;1.5289;1.349;0.027779;15;0.004141;1.529
180;19;0;22;0;1.679;1.349;0.027779;15;0.004141;1.679
180;20;0;14;0;1.5589;1.349;0.027779;15;0.004141;1.559
180;21;0;36;0;1.8891;1.349;0.027779;15;0.004141;1.889
180;22;0;27;0;1.754;1.349;0.027779;15;0.004141;1.754
180;23;0;22;0;1.679;1.349;0.027779;15;0.004141;1.679
180;24;0;7.45;0;1.4606;1.349;0.027779;15;0.004141;1.46075
180;25;0;16.5;0;1.5964;1.349;0.027779;15;0.004141;1.5965
180;26;0;20;0;1.649;1.349;0.027779;15;0.004141;1.649
180;27;0;17.5;0;1.6114;1.349;0.027779;15;0.004141;1.6115
180;28;0;22;0;1.679;1.349;0.027779;15;0.004141;1.679
180;29;0;6;0;1.4388;1.349;0.027779;15;0.004141;1.439
180;30;0;15.5;0;1.5814;1.349;0.027779;15;0.004141;1.5815
180;31;0;12.5;0;1.5364;1.349;0.027779;15;0.004141;1.5365
180;32;0;12;0;1.5289;1.349;0.027779;15;0.004141;1.529
180;33;0;26;0;1.739;1.349;0.027779;15;0.004141;1.739
180;34;0;26;0;1.739;1.349;0.027779;15;0.004141;1.739
180;35;0;24;0;1.709;1.349;0.027779;15;0.004141;1.709
180;36;0;16;0;1.5889;1.349;0.027779;15;0.004141;1.589
180;37;0;16;0;1.5889;1.349;0.027779;15;0.004141;1.589
180;38;0;6;0;1.4388;1.349;0.027779;15;0.004141;1.439
180;39;0;16;0;1.5889;1.349;0.027779;15;0.004141;1.589
180;40;0;19.87;0;1.6471;1.349;0.027779;15;0.004141;1.64705
180;41;0;12;0;1.5289;1.349;0.027779;15;0.004141;1.529
180;42;0;8;0;1.4689;1.349;0.027779;15;0.004141;1.469
180;43;0;14.25;0;1.5627;1.349;0.027779;15;0.004141;1.56275
180;44;0;12;0;1.5289;1.349;0.027779;15;0.004141;1.529
180;45;0;8;0;1.4689;1.349;0.027779;15;0.004141;1.469
180;46;0;22;0;1.679;1.349;0.027779;15;0.004141;1.679
180;47;0;12;0;1.5289;1.349;0.027779;15;0.004141;1.529
180;48;0;24;0;1.709;1.349;0.027779;15;0.004141;1.709
180;49;0;26;0;1.739;1.349;0.027779;15;0.004141;1.739
180;50;0;16;0;1.5889;1.349;0.027779;15;0.004141;1.589
188;1;1;26;26;2.3334;1.628183571;0.027779;0.021914286;0.004141;2.3334
188;2;1;22.5;22.5;2.2567;1.628183571;0.027779;0.021914286;0.004141;2.2422065
188;3;1;22;22;2.2457;1.628183571;0.027779;0.021914286;0.004141;2.229178857
188;4;1;26;26;2.3334;1.628183571;0.027779;0.021914286;0.004141;2.3334
188;5;1;18;18;2.158;1.628183571;0.027779;0.021914286;0.004141;2.124957714
188;6;1;12;12;2.0265;1.628183571;0.027779;0.021914286;0.004141;1.968626
188;7;1;27.08;27.08;2.357;1.628183571;0.027779;0.021914286;0.004141;2.361539709
188;8;1;26;26;2.3334;1.628183571;0.027779;0.021914286;0.004141;2.3334
188;9;1;12;12;2.0265;1.628183571;0.027779;0.021914286;0.004141;1.968626
188;10;1;22;22;2.2457;1.628183571;0.027779;0.021914286;0.004141;2.229178857
188;11;1;24;24;2.2896;1.628183571;0.027779;0.021914286;0.004141;2.281289429
188;12;1;26;26;2.3334;1.628183571;0.027779;0.021914286;0.004141;2.3334
188;13;1;8.8;8.8;1.9563;1.628183571;0.027779;0.021914286;0.004141;1.885249086
188;14;1;15;15;2.0922;1.628183571;0.027779;0.021914286;0.004141;2.046791857
188;15;1;22;22;2.2457;1.628183571;0.027779;0.021914286;0.004141;2.229178857
188;16;1;8.5;8.5;1.9497;1.628183571;0.027779;0.021914286;0.004141;1.8774325
188;17;1;16.23;16.23;2.1191;1.628183571;0.027779;0.021914286;0.004141;2.078839859
188;18;1;12;12;2.0265;1.628183571;0.027779;0.021914286;0.004141;1.968626
188;19;1;22;22;2.2457;1.628183571;0.027779;0.021914286;0.004141;2.229178857
188;20;1;14;14;2.0703;1.628183571;0.027779;0.021914286;0.004141;2.020736571
188;21;1;36;36;2.5527;1.628183571;0.027779;0.021914286;0.004141;2.593952857
188;22;1;27;27;2.3554;1.628183571;0.027779;0.021914286;0.004141;2.359455286
188;23;1;22;22;2.2457;1.628183571;0.027779;0.021914286;0.004141;2.229178857
188;24;1;7.45;7.45;1.9267;1.628183571;0.027779;0.021914286;0.004141;1.85007445
188;25;1;16.5;16.5;2.1251;1.628183571;0.027779;0.021914286;0.004141;2.085874786
188;26;1;20;20;2.2019;1.628183571;0.027779;0.021914286;0.004141;2.177068286
188;27;1;17.5;17.5;2.1471;1.628183571;0.027779;0.021914286;0.004141;2.111930071
188;28;1;22;22;2.2457;1.628183571;0.027779;0.021914286;0.004141;2.229178857
188;29;1;6;6;1.8949;1.628183571;0.027779;0.021914286;0.004141;1.812294286
188;30;1;15.5;15.5;2.1032;1.628183571;0.027779;0.021914286;0.004141;2.0598195
188;31;1;12.5;12.5;2.0374;1.628183571;0.027779;0.021914286;0.004141;1.981653643
188;32;1;12;12;2.0265;1.628183571;0.027779;0.021914286;0.004141;1.968626
188;33;1;26;26;2.3334;1.628183571;0.027779;0.021914286;0.004141;2.3334
188;34;1;26;26;2.3334;1.628183571;0.027779;0.021914286;0.004141;2.3334
188;35;1;24;24;2.2896;1.628183571;0.027779;0.021914286;0.004141;2.281289429
188;36;1;16;16;2.1142;1.628183571;0.027779;0.021914286;0.004141;2.072847143
188;37;1;16;16;2.1142;1.628183571;0.027779;0.021914286;0.004141;2.072847143
188;38;1;6;6;1.8949;1.628183571;0.027779;0.021914286;0.004141;1.812294286
188;39;1;16;16;2.1142;1.628183571;0.027779;0.021914286;0.004141;2.072847143
188;40;1;19.87;19.87;2.1991;1.628183571;0.027779;0.021914286;0.004141;2.173681099
188;41;1;12;12;2.0265;1.628183571;0.027779;0.021914286;0.004141;1.968626
188;42;1;8;8;1.9388;1.628183571;0.027779;0.021914286;0.004141;1.864404857
188;43;1;14.25;14.25;2.0758;1.628183571;0.027779;0.021914286;0.004141;2.027250393
188;44;1;12;12;2.0265;1.628183571;0.027779;0.021914286;0.004141;1.968626
188;45;1;8;8;1.9388;1.628183571;0.027779;0.021914286;0.004141;1.864404857
188;46;1;22;22;2.2457;1.628183571;0.027779;0.021914286;0.004141;2.229178857
188;47;1;12;12;2.0265;1.628183571;0.027779;0.021914286;0.004141;1.968626
188;48;1;24;24;2.2896;1.628183571;0.027779;0.021914286;0.004141;2.281289429
188;49;1;26;26;2.3334;1.628183571;0.027779;0.021914286;0.004141;2.3334
188;50;1;16;16;2.1142;1.628183571;0.027779;0.021914286;0.004141;2.072847143
190;1;0;26;0;1.9657;1.533357143;0.027779;0.016628571;0.004141;1.9657
190;2;0;22.5;0;1.9075;1.533357143;0.027779;0.016628571;0.004141;1.9075
190;3;0;22;0;1.8992;1.533357143;0.027779;0.016628571;0.004141;1.899185714
190;4;0;26;0;1.9657;1.533357143;0.027779;0.016628571;0.004141;1.9657
190;5;0;18;0;1.8326;1.533357143;0.027779;0.016628571;0.004141;1.832671429
190;6;0;12;0;1.7328;1.533357143;0.027779;0.016628571;0.004141;1.7329
190;7;0;27.08;0;1.9836;1.533357143;0.027779;0.016628571;0.004141;1.983658857
190;8;0;26;0;1.9657;1.533357143;0.027779;0.016628571;0.004141;1.9657
190;9;0;12;0;1.7328;1.533357143;0.027779;0.016628571;0.004141;1.7329
190;10;0;22;0;1.8992;1.533357143;0.027779;0.016628571;0.004141;1.899185714
190;11;0;24;0;1.9325;1.533357143;0.027779;0.016628571;0.004141;1.932442857
190;12;0;26;0;1.9657;1.533357143;0.027779;0.016628571;0.004141;1.9657
190;13;0;8.8;0;1.6796;1.533357143;0.027779;0.016628571;0.004141;1.679688571
190;14;0;15;0;1.7827;1.533357143;0.027779;0.016628571;0.004141;1.782785714
190;15;0;22;0;1.8992;1.533357143;0.027779;0.016628571;0.004141;1.899185714
190;16;0;8.5;0;1.6746;1.533357143;0.027779;0.016628571;0.004141;1.6747
190;17;0;16.23;0;1.8031;1.533357143;0.027779;0.016628571;0.004141;1.803238857
190;18;0;12;0;1.7328;1.533357143;0.027779;0.016628571;0.004141;1.7329
190;19;0;22;0;1.8992;1.533357143;0.027779;0.016628571;0.004141;1.899185714
190;20;0;14;0;1.7661;1.533357143;0.027779;0.016628571;0.004141;1.766157143
190;21;0;36;0;2.1321;1.533357143;0.027779;0.016628571;0.004141;2.131985714
190;22;0;27;0;1.9824;1.533357143;0.027779;0.016628571;0.004141;1.982328571
190;23;0;22;0;1.8992;1.533357143;0.027779;0.016628571;0.004141;1.899185714
190;24;0;7.45;0;1.6571;1.533357143;0.027779;0.016628571;0.004141;1.65724
190;25;0;16.5;0;1.8077;1.533357143;0.027779;0.016628571;0.004141;1.807728571
190;26;0;20;0;1.8659;1.533357143;0.027779;0.016628571;0.004141;1.865928571
190;27;0;17.5;0;1.8243;1.533357143;0.027779;0.016628571;0.004141;1.824357143
190;28;0;22;0;1.8992;1.533357143;0.027779;0.016628571;0.004141;1.899185714
190;29;0;6;0;1.633;1.533357143;0.027779;0.016628571;0.004141;1.633128571
190;30;0;15.5;0;1.791;1.533357143;0.027779;0.016628571;0.004141;1.7911
190;31;0;12.5;0;1.7411;1.533357143;0.027779;0.016628571;0.004141;1.741214286
190;32;0;12;0;1.7328;1.533357143;0.027779;0.016628571;0.004141;1.7329
190;33;0;26;0;1.9657;1.533357143;0.027779;0.016628571;0.004141;1.9657
190;34;0;26;0;1.9657;1.533357143;0.027779;0.016628571;0.004141;1.9657
190;35;0;24;0;1.9325;1.533357143;0.027779;0.016628571;0.004141;1.932442857
190;36;0;16;0;1.7994;1.533357143;0.027779;0.016628571;0.004141;1.799414286
190;37;0;16;0;1.7994;1.533357143;0.027779;0.016628571;0.004141;1.799414286
190;38;0;6;0;1.633;1.533357143;0.027779;0.016628571;0.004141;1.633128571
190;39;0;16;0;1.7994;1.533357143;0.027779;0.016628571;0.004141;1.799414286
190;40;0;19.87;0;1.8638;1.533357143;0.027779;0.016628571;0.004141;1.863766857
190;41;0;12;0;1.7328;1.533357143;0.027779;0.016628571;0.004141;1.7329
190;42;0;8;0;1.6663;1.533357143;0.027779;0.016628571;0.004141;1.666385714
190;43;0;14.25;0;1.7702;1.533357143;0.027779;0.016628571;0.004141;1.770314286
190;44;0;12;0;1.7328;1.533357143;0.027779;0.016628571;0.004141;1.7329
190;45;0;8;0;1.6663;1.533357143;0.027779;0.016628571;0.004141;1.666385714
190;46;0;22;0;1.8992;1.533357143;0.027779;0.016628571;0.004141;1.899185714
190;47;0;12;0;1.7328;1.533357143;0.027779;0.016628571;0.004141;1.7329
190;48;0;24;0;1.9325;1.533357143;0.027779;0.016628571;0.004141;1.932442857
190;49;0;26;0;1.9657;1.533357143;0.027779;0.016628571;0.004141;1.9657
190;50;0;16;0;1.7994;1.533357143;0.027779;0.016628571;0.004141;1.799414286
191;1;0;26;0;1.7935;1.454014286;0.027779;0.013057143;0.004141;1.7935
191;2;0;22.5;0;1.7478;1.454014286;0.027779;0.013057143;0.004141;1.7478
191;3;0;22;0;1.7412;1.454014286;0.027779;0.013057143;0.004141;1.741271429
191;4;0;26;0;1.7935;1.454014286;0.027779;0.013057143;0.004141;1.7935
191;5;0;18;0;1.689;1.454014286;0.027779;0.013057143;0.004141;1.689042857
191;6;0;12;0;1.6105;1.454014286;0.027779;0.013057143;0.004141;1.6107
191;7;0;27.08;0;1.8076;1.454014286;0.027779;0.013057143;0.004141;1.807601714
191;8;0;26;0;1.7935;1.454014286;0.027779;0.013057143;0.004141;1.7935
191;9;0;12;0;1.6105;1.454014286;0.027779;0.013057143;0.004141;1.6107
191;10;0;22;0;1.7412;1.454014286;0.027779;0.013057143;0.004141;1.741271429
191;11;0;24;0;1.7674;1.454014286;0.027779;0.013057143;0.004141;1.767385714
191;12;0;26;0;1.7935;1.454014286;0.027779;0.013057143;0.004141;1.7935
191;13;0;8.8;0;1.5687;1.454014286;0.027779;0.013057143;0.004141;1.568917143
191;14;0;15;0;1.6497;1.454014286;0.027779;0.013057143;0.004141;1.649871429
191;15;0;22;0;1.7412;1.454014286;0.027779;0.013057143;0.004141;1.741271429
191;16;0;8.5;0;1.5648;1.454014286;0.027779;0.013057143;0.004141;1.565
191;17;0;16.23;0;1.6657;1.454014286;0.027779;0.013057143;0.004141;1.665931714
191;18;0;12;0;1.6105;1.454014286;0.027779;0.013057143;0.004141;1.6107
191;19;0;22;0;1.7412;1.454014286;0.027779;0.013057143;0.004141;1.741271429
191;20;0;14;0;1.6367;1.454014286;0.027779;0.013057143;0.004141;1.636814286
191;21;0;36;0;1.9242;1.454014286;0.027779;0.013057143;0.004141;1.924071429
191;22;0;27;0;1.8066;1.454014286;0.027779;0.013057143;0.004141;1.806557143
191;23;0;22;0;1.7412;1.454014286;0.027779;0.013057143;0.004141;1.741271429
191;24;0;7.45;0;1.551;1.454014286;0.027779;0.013057143;0.004141;1.55129
191;25;0;16.5;0;1.6693;1.454014286;0.027779;0.013057143;0.004141;1.669457143
191;26;0;20;0;1.7151;1.454014286;0.027779;0.013057143;0.004141;1.715157143
191;27;0;17.5;0;1.6824;1.454014286;0.027779;0.013057143;0.004141;1.682514286
191;28;0;22;0;1.7412;1.454014286;0.027779;0.013057143;0.004141;1.741271429
191;29;0;6;0;1.5321;1.454014286;0.027779;0.013057143;0.004141;1.532357143
191;30;0;15.5;0;1.6563;1.454014286;0.027779;0.013057143;0.004141;1.6564
191;31;0;12.5;0;1.6171;1.454014286;0.027779;0.013057143;0.004141;1.617228571
191;32;0;12;0;1.6105;1.454014286;0.027779;0.013057143;0.004141;1.6107
191;33;0;26;0;1.7935;1.454014286;0.027779;0.013057143;0.004141;1.7935
191;34;0;26;0;1.7935;1.454014286;0.027779;0.013057143;0.004141;1.7935
191;35;0;24;0;1.7674;1.454014286;0.027779;0.013057143;0.004141;1.767385714
191;36;0;16;0;1.6628;1.454014286;0.027779;0.013057143;0.004141;1.662928571
191;37;0;16;0;1.6628;1.454014286;0.027779;0.013057143;0.004141;1.662928571
191;38;0;6;0;1.5321;1.454014286;0.027779;0.013057143;0.004141;1.532357143
191;39;0;16;0;1.6628;1.454014286;0.027779;0.013057143;0.004141;1.662928571
191;40;0;19.87;0;1.7135;1.454014286;0.027779;0.013057143;0.004141;1.713459714
191;41;0;12;0;1.6105;1.454014286;0.027779;0.013057143;0.004141;1.6107
191;42;0;8;0;1.5582;1.454014286;0.027779;0.013057143;0.004141;1.558471429
191;43;0;14.25;0;1.6399;1.454014286;0.027779;0.013057143;0.004141;1.640078571
191;44;0;12;0;1.6105;1.454014286;0.027779;0.013057143;0.004141;1.6107
191;45;0;8;0;1.5582;1.454014286;0.027779;0.013057143;0.004141;1.558471429
191;46;0;22;0;1.7412;1.454014286;0.027779;0.013057143;0.004141;1.741271429
191;47;0;12;0;1.6105;1.454014286;0.027779;0.013057143;0.004141;1.6107
191;48;0;24;0;1.7674;1.454014286;0.027779;0.013057143;0.004141;1.767385714
191;49;0;26;0;1.7935;1.454014286;0.027779;0.013057143;0.004141;1.7935
191;50;0;16;0;1.6628;1.454014286;0.027779;0.013057143;0.004141;1.662928571
233;1;1;26;26;2.3298;1.598583571;0.027779;0.022914286;0.004141;2.3298
233;2;1;22.5;22.5;2.2496;1.598583571;0.027779;0.022914286;0.004141;2.2351065
233;3;1;22;22;2.2381;1.598583571;0.027779;0.022914286;0.004141;2.221578857
233;4;1;26;26;2.3298;1.598583571;0.027779;0.022914286;0.004141;2.3298
233;5;1;18;18;2.1463;1.598583571;0.027779;0.022914286;0.004141;2.113357714
233;6;1;12;12;2.0087;1.598583571;0.027779;0.022914286;0.004141;1.951026
233;7;1;27.08;27.08;2.3545;1.598583571;0.027779;0.022914286;0.004141;2.359019709
233;8;1;26;26;2.3298;1.598583571;0.027779;0.022914286;0.004141;2.3298
233;9;1;12;12;2.0087;1.598583571;0.027779;0.022914286;0.004141;1.951026
233;10;1;22;22;2.2381;1.598583571;0.027779;0.022914286;0.004141;2.221578857
233;11;1;24;24;2.284;1.598583571;0.027779;0.022914286;0.004141;2.275689429
233;12;1;26;26;2.3298;1.598583571;0.027779;0.022914286;0.004141;2.3298
233;13;1;8.8;8.8;1.9353;1.598583571;0.027779;0.022914286;0.004141;1.864449086
233;14;1;15;15;2.0775;1.598583571;0.027779;0.022914286;0.004141;2.032191857
233;15;1;22;22;2.2381;1.598583571;0.027779;0.022914286;0.004141;2.221578857
233;16;1;8.5;8.5;1.9284;1.598583571;0.027779;0.022914286;0.004141;1.8563325
233;17;1;16.23;16.23;2.1056;1.598583571;0.027779;0.022914286;0.004141;2.065469859
233;18;1;12;12;2.0087;1.598583571;0.027779;0.022914286;0.004141;1.951026
233;19;1;22;22;2.2381;1.598583571;0.027779;0.022914286;0.004141;2.221578857
233;20;1;14;14;2.0546;1.598583571;0.027779;0.022914286;0.004141;2.005136571
233;21;1;36;36;2.5593;1.598583571;0.027779;0.022914286;0.004141;2.600352857
233;22;1;27;27;2.3528;1.598583571;0.027779;0.022914286;0.004141;2.356855286
233;23;1;22;22;2.2381;1.598583571;0.027779;0.022914286;0.004141;2.221578857
233;24;1;7.45;7.45;1.9043;1.598583571;0.027779;0.022914286;0.004141;1.82792445
233;25;1;16.5;16.5;2.1119;1.598583571;0.027779;0.022914286;0.004141;2.072774786
233;26;1;20;20;2.1922;1.598583571;0.027779;0.022914286;0.004141;2.167468286
233;27;1;17.5;17.5;2.1348;1.598583571;0.027779;0.022914286;0.004141;2.099830071
233;28;1;22;22;2.2381;1.598583571;0.027779;0.022914286;0.004141;2.221578857
233;29;1;6;6;1.871;1.598583571;0.027779;0.022914286;0.004141;1.788694286
233;30;1;15.5;15.5;2.089;1.598583571;0.027779;0.022914286;0.004141;2.0457195
233;31;1;12.5;12.5;2.0201;1.598583571;0.027779;0.022914286;0.004141;1.964553643
233;32;1;12;12;2.0087;1.598583571;0.027779;0.022914286;0.004141;1.951026
233;33;1;26;26;2.3298;1.598583571;0.027779;0.022914286;0.004141;2.3298
233;34;1;26;26;2.3298;1.598583571;0.027779;0.022914286;0.004141;2.3298
233;35;1;24;24;2.284;1.598583571;0.027779;0.022914286;0.004141;2.275689429
233;36;1;16;16;2.1004;1.598583571;0.027779;0.022914286;0.004141;2.059247143
233;37;1;16;16;2.1004;1.598583571;0.027779;0.022914286;0.004141;2.059247143
233;38;1;6;6;1.871;1.598583571;0.027779;0.022914286;0.004141;1.788694286
233;39;1;16;16;2.1004;1.598583571;0.027779;0.022914286;0.004141;2.059247143
233;40;1;19.87;19.87;2.1893;1.598583571;0.027779;0.022914286;0.004141;2.163951099
233;41;1;12;12;2.0087;1.598583571;0.027779;0.022914286;0.004141;1.951026
233;42;1;8;8;1.9169;1.598583571;0.027779;0.022914286;0.004141;1.842804857
233;43;1;14.25;14.25;2.0603;1.598583571;0.027779;0.022914286;0.004141;2.011900393
233;44;1;12;12;2.0087;1.598583571;0.027779;0.022914286;0.004141;1.951026
233;45;1;8;8;1.9169;1.598583571;0.027779;0.022914286;0.004141;1.842804857
233;46;1;22;22;2.2381;1.598583571;0.027779;0.022914286;0.004141;2.221578857
233;47;1;12;12;2.0087;1.598583571;0.027779;0.022914286;0.004141;1.951026
233;48;1;24;24;2.284;1.598583571;0.027779;0.022914286;0.004141;2.275689429
233;49;1;26;26;2.3298;1.598583571;0.027779;0.022914286;0.004141;2.3298
233;50;1;16;16;2.1004;1.598583571;0.027779;0.022914286;0.004141;2.059247143
235;1;1;26;26;2.2858;1.628126429;0.027779;0.020085714;0.004141;2.2858
235;2;1;22.5;22.5;2.2155;1.628126429;0.027779;0.020085714;0.004141;2.2010065
235;3;1;22;22;2.2054;1.628126429;0.027779;0.020085714;0.004141;2.188893143
235;4;1;26;26;2.2858;1.628126429;0.027779;0.020085714;0.004141;2.2858
235;5;1;18;18;2.125;1.628126429;0.027779;0.020085714;0.004141;2.091986286
235;6;1;12;12;2.0045;1.628126429;0.027779;0.020085714;0.004141;1.946626
235;7;1;27.08;27.08;2.3074;1.628126429;0.027779;0.020085714;0.004141;2.311964851
235;8;1;26;26;2.2858;1.628126429;0.027779;0.020085714;0.004141;2.2858
235;9;1;12;12;2.0045;1.628126429;0.027779;0.020085714;0.004141;1.946626
235;10;1;22;22;2.2054;1.628126429;0.027779;0.020085714;0.004141;2.188893143
235;11;1;24;24;2.2456;1.628126429;0.027779;0.020085714;0.004141;2.237346571
235;12;1;26;26;2.2858;1.628126429;0.027779;0.020085714;0.004141;2.2858
235;13;1;8.8;8.8;1.9402;1.628126429;0.027779;0.020085714;0.004141;1.869100514
235;14;1;15;15;2.0648;1.628126429;0.027779;0.020085714;0.004141;2.019306143
235;15;1;22;22;2.2054;1.628126429;0.027779;0.020085714;0.004141;2.188893143
235;16;1;8.5;8.5;1.9341;1.628126429;0.027779;0.020085714;0.004141;1.8618325
235;17;1;16.23;16.23;2.0894;1.628126429;0.027779;0.020085714;0.004141;2.049105001
235;18;1;12;12;2.0045;1.628126429;0.027779;0.020085714;0.004141;1.946626
235;19;1;22;22;2.2054;1.628126429;0.027779;0.020085714;0.004141;2.188893143
235;20;1;14;14;2.0447;1.628126429;0.027779;0.020085714;0.004141;1.995079429
235;21;1;36;36;2.4868;1.628126429;0.027779;0.020085714;0.004141;2.528067143
235;22;1;27;27;2.3059;1.628126429;0.027779;0.020085714;0.004141;2.310026714
235;23;1;22;22;2.2054;1.628126429;0.027779;0.020085714;0.004141;2.188893143
235;24;1;7.45;7.45;1.913;1.628126429;0.027779;0.020085714;0.004141;1.83639445
235;25;1;16.5;16.5;2.0949;1.628126429;0.027779;0.020085714;0.004141;2.055646214
235;26;1;20;20;2.1652;1.628126429;0.027779;0.020085714;0.004141;2.140439714
235;27;1;17.5;17.5;2.115;1.628126429;0.027779;0.020085714;0.004141;2.079872929
235;28;1;22;22;2.2054;1.628126429;0.027779;0.020085714;0.004141;2.188893143
235;29;1;6;6;1.8839;1.628126429;0.027779;0.020085714;0.004141;1.801265714
235;30;1;15.5;15.5;2.0748;1.628126429;0.027779;0.020085714;0.004141;2.0314195
235;31;1;12.5;12.5;2.0145;1.628126429;0.027779;0.020085714;0.004141;1.958739357
235;32;1;12;12;2.0045;1.628126429;0.027779;0.020085714;0.004141;1.946626
235;33;1;26;26;2.2858;1.628126429;0.027779;0.020085714;0.004141;2.2858
235;34;1;26;26;2.2858;1.628126429;0.027779;0.020085714;0.004141;2.2858
235;35;1;24;24;2.2456;1.628126429;0.027779;0.020085714;0.004141;2.237346571
235;36;1;16;16;2.0849;1.628126429;0.027779;0.020085714;0.004141;2.043532857
235;37;1;16;16;2.0849;1.628126429;0.027779;0.020085714;0.004141;2.043532857
235;38;1;6;6;1.8839;1.628126429;0.027779;0.020085714;0.004141;1.801265714
235;39;1;16;16;2.0849;1.628126429;0.027779;0.020085714;0.004141;2.043532857
235;40;1;19.87;19.87;2.1627;1.628126429;0.027779;0.020085714;0.004141;2.137290241
235;41;1;12;12;2.0045;1.628126429;0.027779;0.020085714;0.004141;1.946626
235;42;1;8;8;1.9241;1.628126429;0.027779;0.020085714;0.004141;1.849719143
235;43;1;14.25;14.25;2.0497;1.628126429;0.027779;0.020085714;0.004141;2.001136107
235;44;1;12;12;2.0045;1.628126429;0.027779;0.020085714;0.004141;1.946626
235;45;1;8;8;1.9241;1.628126429;0.027779;0.020085714;0.004141;1.849719143
235;46;1;22;22;2.2054;1.628126429;0.027779;0.020085714;0.004141;2.188893143
235;47;1;12;12;2.0045;1.628126429;0.027779;0.020085714;0.004141;1.946626
235;48;1;24;24;2.2456;1.628126429;0.027779;0.020085714;0.004141;2.237346571
235;49;1;26;26;2.2858;1.628126429;0.027779;0.020085714;0.004141;2.2858
235;50;1;16;16;2.0849;1.628126429;0.027779;0.020085714;0.004141;2.043532857
246;1;1;26;26;1.8317;1.315169286;0.027779;0.014657143;0.004141;1.8317
246;2;1;22.5;22.5;1.7804;1.315169286;0.027779;0.014657143;0.004141;1.7659065
246;3;1;22;22;1.773;1.315169286;0.027779;0.014657143;0.004141;1.756507429
246;4;1;26;26;1.8317;1.315169286;0.027779;0.014657143;0.004141;1.8317
246;5;1;18;18;1.7144;1.315169286;0.027779;0.014657143;0.004141;1.681314857
246;6;1;12;12;1.6263;1.315169286;0.027779;0.014657143;0.004141;1.568526
