VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00091	1	22.1.2020	3	3	1	2084
00091	1	22.1.2020	5	5	1	2455
00091	1	22.1.2020	2	2	1	2759
00091	1	22.1.2020	4	4	1	3272
00091	1	22.1.2020	1	1	1	2577
00091	1	22.1.2020	4	4	1	2128
00091	1	22.1.2020	3	3	1	3448
00091	1	22.1.2020	3	3	1	2582
00091	1	22.1.2020	4	4	1	2104
00091	1	22.1.2020	3	3	1	1776
00091	1	22.1.2020	1	1	1	1880
00091	1	22.1.2020	1	1	1	1704
00091	1	22.1.2020	4	4	1	1960
00091	1	22.1.2020	4	4	1	1951
00091	1	22.1.2020	1	1	1	1424
00091	1	22.1.2020	1	1	1	1272
00091	1	22.1.2020	5	5	1	3319
00091	1	22.1.2020	2	2	1	3264
00091	1	22.1.2020	2	2	1	2694
00091	1	22.1.2020	4	4	1	2496
00091	1	22.1.2020	4	4	1	1832
00091	1	22.1.2020	3	3	1	2823
00091	1	22.1.2020	4	4	1	3200
00091	1	22.1.2020	4	4	1	3144
00091	1	22.1.2020	3	3	1	3657
00091	1	22.1.2020	1	1	1	2423
00091	1	22.1.2020	2	2	1	6848
00091	1	22.1.2020	4	4	1	3128
00091	1	22.1.2020	0	1	0	2463
00091	1	22.1.2020	0	3	0	0
00091	1	22.1.2020	0	4	0	0
00091	1	22.1.2020	0	5	0	0
00091	1	22.1.2020	0	4	0	0
00091	1	22.1.2020	0	2	0	0
00091	1	22.1.2020	0	3	0	0
00091	1	22.1.2020	0	4	0	0
00091	1	22.1.2020	0	1	0	0
00091	1	22.1.2020	0	4	0	0
00091	1	22.1.2020	0	2	0	0
00091	1	22.1.2020	0	1	0	0
00091	1	22.1.2020	0	3	0	0
00091	1	22.1.2020	0	5	0	0
00091	1	22.1.2020	0	2	0	0
00091	1	22.1.2020	0	5	0	0
00091	1	22.1.2020	0	1	0	0
00091	1	22.1.2020	0	1	0	0
