VPID	SESSID	DATE	RESP	CRESP	ACC	RESPT
00025	1	19.12.2019	3	3	1	2008
00025	1	19.12.2019	5	5	1	2312
00025	1	19.12.2019	2	2	1	2224
00025	1	19.12.2019	4	4	1	2736
00025	1	19.12.2019	1	1	1	1824
00025	1	19.12.2019	4	4	1	2480
00025	1	19.12.2019	3	3	1	3824
00025	1	19.12.2019	3	3	1	2768
00025	1	19.12.2019	4	4	1	2088
00025	1	19.12.2019	3	3	1	2032
00025	1	19.12.2019	1	1	1	1736
00025	1	19.12.2019	1	1	1	1304
00025	1	19.12.2019	4	4	1	2272
00025	1	19.12.2019	4	4	1	1688
00025	1	19.12.2019	1	1	1	1512
00025	1	19.12.2019	1	1	1	1920
00025	1	19.12.2019	5	5	1	3160
00025	1	19.12.2019	2	2	1	1944
00025	1	19.12.2019	2	2	1	3264
00025	1	19.12.2019	4	4	1	2312
00025	1	19.12.2019	4	4	1	1808
00025	1	19.12.2019	3	3	1	2464
00025	1	19.12.2019	4	4	1	3840
00025	1	19.12.2019	4	4	1	3608
00025	1	19.12.2019	3	3	1	2856
00025	1	19.12.2019	1	1	1	1680
00025	1	19.12.2019	2	2	1	2384
00025	1	19.12.2019	4	4	1	4360
00025	1	19.12.2019	1	1	1	3024
00025	1	19.12.2019	3	3	1	2288
00025	1	19.12.2019	0	4	0	2816
00025	1	19.12.2019	0	5	0	0
00025	1	19.12.2019	0	4	0	0
00025	1	19.12.2019	0	2	0	0
00025	1	19.12.2019	0	3	0	0
00025	1	19.12.2019	0	4	0	0
00025	1	19.12.2019	0	1	0	0
00025	1	19.12.2019	0	4	0	0
00025	1	19.12.2019	0	2	0	0
00025	1	19.12.2019	0	1	0	0
00025	1	19.12.2019	0	3	0	0
00025	1	19.12.2019	0	5	0	0
00025	1	19.12.2019	0	2	0	0
00025	1	19.12.2019	0	5	0	0
00025	1	19.12.2019	0	1	0	0
00025	1	19.12.2019	0	1	0	0
